Marital status;Application mode;Application order;Course;Daytime/evening attendance	;Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
0.0;-1.0106603459781025;-0.6191763250376455;0.4875795925718593;0.3500824566660891;0.0;0.27782998622234223;0.0;-0.03601818304912759;1.0249853705151446;0.7833644270818512;0.718974486275504;-0.5365298879033771;0.9075119316119963;0.0;-0.35816700172149124;0.3681353201786524;-0.7365720292366764;1.739390038779793;-0.8239760892617984;0.0;0.0;1.1750224824563091;-0.03717330810848436;0.8864011194880042;0.531365381698775;0.0;0.0;1.1379077300891045;0.007984128098209756;0.8895758861324269;0.5727360008522585;0.0;0.4256954122332026;1.7879738048661231;-0.7498720732409514;1
0.0;-1.0106603459781025;0.46933393205217905;1.3307313570097068;0.3500824566660891;0.0;0.039565356886218546;0.0;-0.03601818304912759;0.9598021591883613;-0.6448084178081633;0.718974486275504;0.2423114270826693;0.9075119316119963;0.0;-0.35816700172149124;0.3681353201786524;-0.7365720292366764;-0.5749141812387947;-0.6391059087721851;0.0;0.0;-0.09254627208812184;-0.5817253447705187;-1.6814258092589098;-2.1971023927998017;0.0;0.0;-0.12298238836154035;-2.1656640384544152;-1.511364155853715;-1.963488622985818;0.0;0.4256954122332026;1.7879738048661231;-0.7498720732409514;0
0.0;1.9637075701969369;-0.6191763250376455;-0.09999925743298628;0.3500824566660891;0.0;-1.7871301346907298;0.0;-1.1897591132857017;-1.3867934485758335;-0.6448084178081633;0.12352484387688381;-1.0724298752790975;0.9075119316119963;0.0;-0.35816700172149124;0.3681353201786524;-0.7365720292366764;1.739390038779793;-0.26936554779295835;0.0;0.0;-0.09254627208812184;-0.30944932643950157;0.5195687010955878;-0.014328173200940228;0.0;0.0;-0.12298238836154035;0.007984128098209756;0.2035930169935292;0.1477470098307431;0.0;-1.0009723271182625;0.12438647318417584;1.545606837207885;1
0.0;-1.0106603459781025;-0.6191763250376455;-0.503661150322494;0.3500824566660891;0.0;1.3103100466788782;0.0;1.181819465533923;0.9598021591883613;-0.35917384883016046;-0.47192479852173636;0.7353394154683325;0.9075119316119963;0.0;-0.35816700172149124;0.3681353201786524;-0.7365720292366764;1.739390038779793;-0.8239760892617984;0.0;0.0;-0.7263306493603373;-0.30944932643950157;-0.21409613568924468;0.5387396189271497;0.0;0.0;-0.7534274475868629;-0.8071339343590247;0.2035930169935292;0.3396775219049759;0.0;-0.2876384574425296;0.12438647318417584;0.7657608350016585;1
0.0;-1.0106603459781025;-0.6191763250376455;1.1396488041626025;0.3500824566660891;0.0;-0.43696390178602884;0.0;-0.03601818304912759;0.9598021591883613;0.7833644270818512;-1.0673744409203565;-0.4364952235932422;0.9075119316119963;0.0;-0.35816700172149124;0.3681353201786524;-0.7365720292366764;-0.5749141812387947;-0.4542357282825717;0.0;0.0;-0.09254627208812184;-0.5817253447705187;0.1527362827031716;0.5284156868074252;0.0;0.0;-0.12298238836154035;-0.2637218927208684;-1.511364155853715;-1.963488622985818;0.0;1.476924272807967;1.1370048489905784;-1.7896667428492534;0
0.0;-0.038270834920877975;-0.6191763250376455;-0.13821576800240715;0.3500824566660891;0.0;0.3572515293343835;0.0;-0.03601818304912759;1.0249853705151446;-0.35917384883016046;0.4212496650761939;0.7567754149633621;0.9075119316119963;0.0;-0.35816700172149124;0.3681353201786524;-0.7365720292366764;-0.5749141812387947;-0.8239760892617984;0.0;0.0;-0.09254627208812184;0.50737872855355;-1.3145933908664935;0.28064131593404107;0.0;0.0;-0.12298238836154035;1.6382202530126786;-0.8253812867148174;0.1477470098307431;0.0;-0.2876384574425296;0.12438647318417584;0.7657608350016585;1
0.0;-0.09547021792424412;0.46933393205217905;0.4875795925718593;0.3500824566660891;0.0;0.198408443110301;0.0;-0.03601818304912759;-1.3867934485758335;-0.35917384883016046;-0.7696496197210464;0.03509676529739134;0.9075119316119963;0.0;-0.35816700172149124;0.3681353201786524;-0.7365720292366764;-0.5749141812387947;-0.8239760892617984;0.0;0.0;0.5412381051840937;-0.03717330810848436;0.8864011194880042;0.5503540425618396;0.0;0.0;1.1379077300891045;0.007984128098209756;1.2325673207018757;0.8281406751338984;0.0;1.476924272807967;1.1370048489905784;-1.7896667428492534;1
0.0;-1.0106603459781025;-0.6191763250376455;-0.3961772143459979;0.3500824566660891;0.0;0.3572515293343835;0.0;-1.061565676592749;-0.21349564469373608;-0.9304429867861662;-0.47192479852173636;0.6781767501482568;0.9075119316119963;0.0;-0.35816700172149124;0.3681353201786524;-0.7365720292366764;-0.5749141812387947;-0.4542357282825717;0.0;0.0;-0.7263306493603373;-0.03717330810848436;-0.21409613568924468;0.3838806371312845;0.0;0.0;-0.7534274475868629;0.007984128098209756;-0.13939841757591964;0.3876601499235341;0.0;-0.2876384574425296;0.12438647318417584;0.7657608350016585;1
0.0;-1.0106603459781025;-0.6191763250376455;1.3307313570097068;0.3500824566660891;0.0;0.5955161586705071;0.0;-0.03601818304912759;-0.21349564469373608;0.21209528912584535;0.12352484387688381;-0.1578272301578682;0.9075119316119963;0.0;-0.35816700172149124;0.3681353201786524;-0.7365720292366764;-0.5749141812387947;-0.8239760892617984;0.0;0.0;0.5412381051840937;-0.30944932643950157;0.5195687010955878;0.21181510180254534;0.0;0.0;0.5074626708637822;0.007984128098209756;0.546584451562978;0.6275732900163251;0.0;1.7397314879516577;-0.6712422506637118;-0.40621112311617363;1
0.0;-1.0106603459781025;1.5578441891420036;-2.1911589451534836;0.3500824566660891;0.0;-0.834071617346235;0.0;-1.1897591132857017;-1.3867934485758335;0.7833644270818512;0.4212496650761939;-0.46507655625328104;-1.101913886932284;0.0;-0.35816700172149124;0.3681353201786524;-0.7365720292366764;1.739390038779793;-0.26936554779295835;0.0;0.0;-2.6276837811769838;-2.215381454756622;-1.6814258092589098;-2.1971023927998017;0.0;0.0;-2.6447626252628305;-2.1656640384544152;-1.511364155853715;-1.963488622985818;0.0;-0.17500679380951956;-0.454252598705197;0.8891263042772198;1
0.0;-0.038270834920877975;2.102099317686916;0.6213373795648323;0.3500824566660891;0.0;-0.43696390178602884;0.0;-1.1897591132857017;1.0249853705151446;-0.6448084178081633;0.12352484387688381;-0.357896558778137;0.9075119316119963;0.0;-0.35816700172149124;0.3681353201786524;-0.7365720292366764;-0.5749141812387947;-0.4542357282825717;0.0;0.0;0.5412381051840937;1.596482801877619;0.8864011194880042;0.16449707958714221;0.0;0.0;1.1379077300891045;0.2796901489172879;1.2325673207018757;0.22931747746229217;0.0;0.4256954122332026;1.7879738048661231;-0.7498720732409514;1
0.0;-1.0106603459781025;2.102099317686916;0.4875795925718593;0.3500824566660891;0.0;0.7543592448945896;0.0;-0.03601818304912759;-0.21349564469373608;-1.501712124742172;-1.6628240833189767;-0.09351923167278135;0.9075119316119963;0.0;-0.35816700172149124;0.3681353201786524;-0.7365720292366764;-0.5749141812387947;-0.8239760892617984;0.0;0.0;1.1750224824563091;1.0519307652155845;0.8864011194880042;0.4576230094150299;0.0;0.0;1.1379077300891045;1.0948082113745223;0.8895758861324269;0.5041893893971755;0.0;0.4256954122332026;1.7879738048661231;-0.7498720732409514;1
0.0;-1.0106603459781025;2.102099317686916;0.8936300173719558;0.3500824566660891;0.0;-0.5958069880101113;0.0;-1.1897591132857017;1.0249853705151446;-0.6448084178081633;0.12352484387688381;-0.8509245471637992;0.9075119316119963;0.0;-0.35816700172149124;0.3681353201786524;-0.7365720292366764;1.739390038779793;-0.6391059087721851;0.0;0.0;-0.09254627208812184;-0.03717330810848436;0.5195687010955878;0.5645494492264606;0.0;0.0;-0.12298238836154035;-0.2637218927208684;0.546584451562978;0.39451481106904257;0.0;-0.17500679380951956;-0.454252598705197;0.8891263042772198;1
0.0;-1.0106603459781025;-0.6191763250376455;0.4875795925718593;0.3500824566660891;0.0;-0.51638544489807;0.0;-0.03601818304912759;-0.21349564469373608;-0.9304429867861662;0.12352484387688381;-0.20784456231293463;-1.101913886932284;0.0;-0.35816700172149124;0.3681353201786524;-0.7365720292366764;-0.5749141812387947;-0.6391059087721851;0.0;0.0;0.5412381051840937;-0.03717330810848436;0.5195687010955878;0.5483752889055594;0.0;0.0;1.1379077300891045;0.2796901489172879;0.8895758861324269;0.745473461719068;0.0;-0.17500679380951956;-0.454252598705197;0.8891263042772198;1
0.0;-1.0106603459781025;-0.6191763250376455;-0.13821576800240715;0.3500824566660891;0.0;1.4691531329029606;0.0;-0.03601818304912759;1.0249853705151446;0.7833644270818512;0.718974486275504;2.1572607153052443;0.9075119316119963;0.0;2.791993665506893;0.3681353201786524;-0.7365720292366764;1.739390038779793;-0.8239760892617984;0.0;0.0;-0.09254627208812184;-0.03717330810848436;0.1527362827031716;0.19804985897624625;0.0;0.0;-0.12298238836154035;1.0948082113745223;-0.13939841757591964;0.1477470098307431;0.0;-1.4890428695279747;0.9923450810182353;0.14012166938988344;1
0.0;-0.09547021792424412;0.46933393205217905;-0.13821576800240715;0.3500824566660891;0.0;-1.3900224191305235;0.0;-0.03601818304912759;1.0249853705151446;0.21209528912584535;0.4212496650761939;-0.7437445496886551;0.9075119316119963;0.0;-0.35816700172149124;0.3681353201786524;-0.7365720292366764;-0.5749141812387947;-0.26936554779295835;0.0;0.0;-0.09254627208812184;0.23510271022253285;0.5195687010955878;0.15159216443748677;0.0;0.0;-0.12298238836154035;0.2796901489172879;0.546584451562978;0.5864453231432754;0.0;1.7397314879516577;-0.6712422506637118;-0.40621112311617363;1
0.0;-1.0106603459781025;-0.6191763250376455;-0.503661150322494;0.3500824566660891;0.0;0.43667307244642467;0.0;-0.03601818304912759;-0.21349564469373608;-0.9304429867861662;-1.0673744409203565;0.29947409240274697;0.9075119316119963;0.0;-0.35816700172149124;0.3681353201786524;-0.7365720292366764;-0.5749141812387947;-0.8239760892617984;0.0;0.0;-0.7263306493603373;0.23510271022253285;0.1527362827031716;0.4182937441970322;0.0;0.0;-0.7534274475868629;-0.2637218927208684;-0.13939841757591964;0.5316080339792087;0.0;-0.8132528877299118;-1.4668709745115993;-1.3755112388527264;1
0.0;-1.0106603459781025;-0.6191763250376455;-0.3555721718659882;0.3500824566660891;0.0;0.198408443110301;0.0;-0.03601818304912759;-1.3867934485758335;0.7833644270818512;0.718974486275504;-0.33646055928310836;0.9075119316119963;0.0;-0.35816700172149124;0.3681353201786524;-0.7365720292366764;-0.5749141812387947;-0.4542357282825717;0.0;0.0;-0.7263306493603373;-0.5817253447705187;0.1527362827031716;0.28064131593404107;0.0;0.0;-0.7534274475868629;-0.5354279135399466;0.2035930169935292;0.4036543592630536;0.0;1.7397314879516577;-0.6712422506637118;-0.40621112311617363;1
0.0;-0.09547021792424412;0.46933393205217905;0.4875795925718593;0.3500824566660891;0.0;-0.43696390178602884;0.0;-1.061565676592749;-1.2564270259222672;-1.501712124742172;1.016699307474814;-0.5722565537284251;0.9075119316119963;0.0;-0.35816700172149124;0.3681353201786524;1.3576404754825118;-0.5749141812387947;-0.6391059087721851;0.0;0.0;0.5412381051840937;0.23510271022253285;0.5195687010955878;0.4733547155022285;0.0;0.0;0.5074626708637822;-0.2637218927208684;0.546584451562978;0.669158234299076;0.0;1.7397314879516577;-0.6712422506637118;-0.40621112311617363;1
0.0;1.4489131231666417;-0.6191763250376455;-0.6995207669907759;0.3500824566660891;0.0;1.3897315897909195;0.0;-0.9974689582462727;-1.1260606032687008;-0.6448084178081633;-1.3650992621196665;1.657087393754572;-1.101913886932284;0.0;-0.35816700172149124;0.3681353201786524;1.3576404754825118;-0.5749141812387947;-0.26936554779295835;0.0;0.0;-0.09254627208812184;1.868758820208636;0.1527362827031716;0.25114436702054305;0.0;0.0;-0.12298238836154035;2.181632294650835;0.2035930169935292;0.06549107608464326;0.0;1.7397314879516577;-0.6712422506637118;-0.40621112311617363;1
0.0;1.8493088041902046;-0.6191763250376455;-0.5394891289813261;0.3500824566660891;0.0;-0.5958069880101113;0.0;1.4382063389198283;-1.2564270259222672;2.9256236944168723;2.9519106452703294;0.2280207607526509;0.9075119316119963;0.0;-0.35816700172149124;0.3681353201786524;1.3576404754825118;-0.5749141812387947;-0.4542357282825717;0.0;0.0;-0.09254627208812184;-0.30944932643950157;0.5195687010955878;0.45270685126278026;0.0;0.0;-0.12298238836154035;0.2796901489172879;-0.13939841757591964;0.6083802388089019;0.0;-1.0009723271182625;0.12438647318417584;1.545606837207885;1
0.0;-1.0106603459781025;-0.6191763250376455;-0.3555721718659882;0.3500824566660891;0.0;0.8337807880066308;0.0;-1.1897591132857017;-1.3867934485758335;-0.6448084178081633;-0.17419997732242626;0.8568100792734971;-1.101913886932284;0.0;-0.35816700172149124;-2.7163924382879365;1.3576404754825118;-0.5749141812387947;-0.8239760892617984;0.0;0.0;-0.7263306493603373;0.23510271022253285;-0.580928554081661;0.14298888767104995;0.0;0.0;-0.7534274475868629;0.007984128098209756;-0.8253812867148174;0.6275732900163251;0.0;-1.0009723271182625;0.12438647318417584;1.545606837207885;1
0.0;-0.038270834920877975;-0.6191763250376455;-2.1911589451534836;-2.856469900043596;0.0;0.43667307244642467;0.0;-0.03601818304912759;-1.3867934485758335;0.7833644270818512;-0.47192479852173636;0.5495607531780832;0.9075119316119963;0.0;-0.35816700172149124;0.3681353201786524;-0.7365720292366764;-0.5749141812387947;-0.6391059087721851;0.0;0.0;-0.09254627208812184;-0.5817253447705187;0.5195687010955878;0.4182937441970322;0.0;0.0;-0.12298238836154035;0.007984128098209756;0.546584451562978;0.7955124880812788;0.0;0.3130637486001926;-0.5265824826913685;0.7877903830865802;1
0.0;-1.0106603459781025;-0.6191763250376455;1.6603487606709617;-2.856469900043596;0.0;-0.19869927244990515;0.0;-1.1256623949392253;0.9598021591883613;-0.9304429867861662;0.718974486275504;0.3280554250627858;-1.101913886932284;0.0;-0.35816700172149124;0.3681353201786524;1.3576404754825118;-0.5749141812387947;2.1339467985720155;0.0;0.0;-0.7263306493603373;-0.5817253447705187;0.1527362827031716;0.3632327728918359;0.0;0.0;-0.7534274475868629;0.2796901489172879;0.2035930169935292;0.6138639677253085;0.0;0.8762220667652447;-1.1052215545807416;0.347199421388147;1
0.0;1.162916208149811;-0.6191763250376455;-2.1911589451534836;0.3500824566660891;0.0;-0.19869927244990515;0.0;1.181819465533923;0.9598021591883613;0.7833644270818512;-0.17419997732242626;-1.7369458596249907;-1.101913886932284;0.0;2.791993665506893;-2.7163924382879365;1.3576404754825118;-0.5749141812387947;2.1339467985720155;0.0;0.0;0.5412381051840937;-0.30944932643950157;-1.6814258092589098;-2.1971023927998017;0.0;0.0;0.5074626708637822;-0.2637218927208684;-1.168372721284266;-0.04418350224348972;0.0;-1.0009723271182625;0.12438647318417584;1.545606837207885;0
0.0;1.162916208149811;-0.6191763250376455;-0.42245106536247473;0.3500824566660891;0.0;0.04750751119742221;0.0;0.9254325921480175;0.9598021591883613;-1.787346693720175;-1.9605489045182867;0.14227676277253645;0.9075119316119963;0.0;-0.35816700172149124;0.3681353201786524;1.3576404754825118;-0.5749141812387947;2.1339467985720155;0.0;0.0;-0.7263306493603373;-2.215381454756622;-1.6814258092589098;-2.1971023927998017;0.0;0.0;-0.7534274475868629;-2.1656640384544152;-1.511364155853715;-1.963488622985818;0.0;-1.4890428695279747;0.9923450810182353;0.14012166938988344;0
0.0;1.3917137401632755;-0.6191763250376455;-0.3555721718659882;0.3500824566660891;0.0;0.5955161586705071;0.0;1.1177227471874465;0.9598021591883613;-0.07353927985215754;-0.17419997732242626;-0.2792978939630307;-1.101913886932284;0.0;-0.35816700172149124;0.3681353201786524;-0.7365720292366764;-0.5749141812387947;2.1339467985720155;0.0;0.0;-0.7263306493603373;0.50737872855355;-1.3145933908664935;-0.1323159688549327;0.0;0.0;-0.7534274475868629;0.007984128098209756;-0.8253812867148174;0.3396775219049759;0.0;1.7397314879516577;-0.6712422506637118;-0.40621112311617363;0
0.0;1.162916208149811;-0.6191763250376455;1.6603487606709617;-2.856469900043596;0.0;-0.9929147035703174;0.0;-0.03601818304912759;-0.21349564469373608;0.7833644270818512;-1.0673744409203565;-0.9223778788138952;0.9075119316119963;0.0;-0.35816700172149124;0.3681353201786524;-0.7365720292366764;-0.5749141812387947;2.1339467985720155;0.0;0.0;-0.7263306493603373;-0.03717330810848436;0.1527362827031716;0.0741626735395542;0.0;0.0;-0.7534274475868629;-0.8071339343590247;0.2035930169935292;0.2629053170752827;0.0;-1.4890428695279747;0.9923450810182353;0.14012166938988344;1
0.0;1.4489131231666417;-0.6191763250376455;-0.3961772143459979;0.3500824566660891;0.0;-0.9929147035703174;0.0;-0.9974689582462727;-1.191243814595484;-0.9304429867861662;-0.17419997732242626;-0.48651255574830965;-1.101913886932284;0.0;2.791993665506893;-2.7163924382879365;-0.7365720292366764;-0.5749141812387947;-0.4542357282825717;0.0;0.0;-0.09254627208812184;1.3242067835466016;-0.580928554081661;0.21181510180254534;0.0;0.0;-0.12298238836154035;0.8231021905554442;-0.4823898521453685;0.3396775219049759;0.0;0.3130637486001926;-0.5265824826913685;0.7877903830865802;0
0.0;-1.0106603459781025;2.102099317686916;1.1396488041626025;0.3500824566660891;0.0;-0.51638544489807;0.0;-1.061565676592749;-1.2564270259222672;-1.216077555764169;-1.3650992621196665;-0.4079138909332044;-1.101913886932284;0.0;2.791993665506893;0.3681353201786524;-0.7365720292366764;-0.5749141812387947;-0.8239760892617984;0.0;0.0;-0.09254627208812184;-0.5817253447705187;-0.21409613568924468;0.4355002977299062;0.0;0.0;-0.7534274475868629;-0.8071339343590247;-1.511364155853715;-1.963488622985818;0.0;0.4256954122332026;1.7879738048661231;-0.7498720732409514;0
0.0;-1.0106603459781025;0.46933393205217905;-0.3555721718659882;0.3500824566660891;0.0;0.039565356886218546;0.0;-1.061565676592749;-0.21349564469373608;-1.216077555764169;0.12352484387688381;-0.45793122308827083;0.9075119316119963;0.0;-0.35816700172149124;0.3681353201786524;-0.7365720292366764;-0.5749141812387947;-0.08449536730334498;0.0;0.0;-0.7263306493603373;-0.854001363101536;0.1527362827031716;0.8587815146386045;0.0;0.0;-0.7534274475868629;-0.8071339343590247;0.2035930169935292;1.0690134677870606;0.0;-1.0009723271182625;0.12438647318417584;1.545606837207885;1
0.0;-1.0106603459781025;2.102099317686916;0.4875795925718593;0.3500824566660891;0.0;-2.3430809364750185;0.0;-1.1897591132857017;-1.2564270259222672;-1.216077555764169;-1.3650992621196665;-1.8727071897601737;0.9075119316119963;0.0;-0.35816700172149124;0.3681353201786524;-0.7365720292366764;-0.5749141812387947;-0.08449536730334498;0.0;0.0;0.5412381051840937;0.23510271022253285;0.1527362827031716;0.678732138470612;0.0;0.0;1.1379077300891045;0.2796901489172879;0.8895758861324269;0.7893432930503211;0.0;-0.17500679380951956;-0.454252598705197;0.8891263042772198;1
0.0;-0.09547021792424412;-0.6191763250376455;1.1396488041626025;0.3500824566660891;0.0;-0.9929147035703174;0.0;-1.1897591132857017;1.0249853705151446;-0.35917384883016046;-0.47192479852173636;-0.3864778914381748;-1.101913886932284;0.0;-0.35816700172149124;-2.7163924382879365;-0.7365720292366764;-0.5749141812387947;-0.4542357282825717;0.0;0.0;-0.09254627208812184;-0.30944932643950157;-0.21409613568924468;0.48711995832852795;0.0;0.0;-0.12298238836154035;-0.2637218927208684;0.2035930169935292;0.6851524436385951;0.0;0.3130637486001926;-0.5265824826913685;0.7877903830865802;0
0.0;1.162916208149811;-0.6191763250376455;1.6603487606709617;-2.856469900043596;0.0;0.04750751119742221;0.0;1.1177227471874465;0.9598021591883613;0.7833644270818512;0.718974486275504;-1.222481871744299;-1.101913886932284;0.0;-0.35816700172149124;0.3681353201786524;-0.7365720292366764;-0.5749141812387947;1.2095958961239486;0.0;0.0;-0.7263306493603373;-2.215381454756622;-1.6814258092589098;-2.1971023927998017;0.0;0.0;-0.7534274475868629;-2.1656640384544152;-1.511364155853715;-1.963488622985818;0.0;1.7397314879516577;-0.6712422506637118;-0.40621112311617363;0
